Import Rates,Export Rates,Zip,Utility Name,Utility ID,Tariff Name,Tariff ID
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.137671,0.137671,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.149491,0.149491,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
0.128871,0.128871,21283,Baltimore Gas & Electric Co,286,RL,673
